0.9,0.9608,0.9638,1,0.9978,0.90973,0.99187,0.98507,0.78307
0.0058,0.00175,0.02485,0.0891,0.13195,0.068114,0.056514,0.050343,0.061486
0.06,0.54,0.58,0.44,0.42,0.44,0.44,0.36,0.12
0,0.002069,0.0075862,0.012414,0.01931,0.017931,0.013793,0.0075862,0.0041379
0.89168,0.95663,0.96,0.99446,0.99208,0.90662,0.98821,0.98093,0.77868
0.0054079,0.0017716,0.023683,0.083916,0.12434,0.064274,0.053245,0.047071,0.057098
0.97956,0.99057,0.98733,0.99685,0.98615,0.96978,0.99669,0.9971,0.89818
0.90052,0.97483,0.94983,0.9269,0.86276,0.92586,0.92724,0.92034,0.81397
0.96708,0.9762,0.97137,0.97927,0.96515,0.95202,0.97771,0.97975,0.88625
8.6761,2.917,3.5111,5.7246,11.154,10.534,6.1611,5.4752,14.265
