1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
0.08,0.62,0.56,0.58,0.48,0.48,0.56,0.48,0.24
0,0.0057143,0.017143,0.031429,0.052857,0.044286,0.032857,0.018571,0.0071429
0.99089,0.99624,0.99564,0.99584,0.99485,0.99656,0.99709,0.99656,0.99497
0.91463,0.91512,0.9161,0.91732,0.91915,0.88263,0.88123,0.87947,0.87807
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.90786,0.97714,0.94,0.90536,0.88857,0.88929,0.93179,0.94571,0.90286
0.50069,0.50081,0.50074,0.50069,0.50066,0.50063,0.5007,0.50072,0.50066
5.5811,1.9423,3.024,5.1894,12.016,10.169,4.8731,4.4047,10.67
