0.94,0.9998,1,1,0.9724,0.89667,0.9748,0.99867,0.84747
0.0022667,0.0085333,0.0248,0.17533,0.2412,0.1136,0.0672,0.0514,0.0252
0.1,0.58,0.66,0.52,0.58,0.48,0.64,0.48,0.32
0,0.012857,0.021429,0.03,0.052857,0.048571,0.031429,0.017143,0.0057143
0.93168,0.99564,0.99663,0.99525,0.96851,0.89391,0.97258,0.99523,0.84397
0.0020732,0.0089024,0.024512,0.16293,0.22512,0.10561,0.062807,0.047193,0.022807
0.97375,1,1,0.9996,0.95165,0.95837,0.99285,0.99825,0.94415
0.96393,0.9625,0.95821,0.89571,0.88179,0.87357,0.96107,0.93964,0.85179
0.94986,0.96882,0.96692,0.9655,0.91816,0.91362,0.94487,0.95398,0.90961
6.3823,1.8526,2.4439,5.4736,11.812,10.367,5.6341,4.1124,11.449
