1,0.5976,0.54725,0.97064,0.3521,0.24921,0.39549,0.89077,0.82859,0.8809,0.29428,0.84071,0.0098131,0.34191,0.87582,0.96497,0.13234,0.79639,0.5069,0.51058,0.058991,0.4044,0.80039,0.77012,0.29563,0.0968,0.3238,0.063523,0.52811,0.9144,0.83891,0.77214,0.4731,0.37906,0.21305,0.44436,0.4791,0.44666,0.83949,0.15374,0.033672,0.1819,0.31301,0.32641,0.36498,0.40218,0.44556,0.73955,0.67344,0.54741,0.61125
1,0.70584,0.19332,0.24949,0.53011,0.75606,0.56137,0.65635,0.23256,0.9598,0.41954,0.36856,0.70905,0.59827,0.82431,0.93173,0.73868,0.64367,0.58023,0.91959,0.86641,0.3231,0.88862,0.012339,0.018796,0.25803,0.7934,0.21591,0.25749,0.72426,0.54649,0.75356,0.7176,0.46793,0.65022,0.70391,0.47568,0.53606,0.22126,0.32125,0.96038,0.0031387,0.28285,0.17746,0.85846,0.26464,0.21458,0.6379,0.8472,0.9845,0.34115
1,0.66668,0.46318,0.15245,0.039588,0.39188,0.53639,0.47169,0.71723,0.59953,0.53516,0.054141,0.85574,0.40257,0.98369,0.80702,0.41129,0.91902,0.3429,0.11024,0.90768,0.83515,0.42321,0.35442,0.49404,0.98438,0.4021,0.072628,0.16941,0.34838,0.87282,0.51364,0.21371,0.28806,0.38734,0.58936,0.31188,0.7259,0.10323,0.3508,0.54287,0.92447,0.70913,0.13402,0.63919,0.36622,0.1401,0.76131,0.74491,0.58195,0.42138
1,0.79921,0.57729,0.98351,0.44353,0.81145,0.39212,0.7541,0.085209,0.096134,0.94259,0.70596,0.54093,0.075082,0.01843,0.22748,0.3785,0.65248,0.071437,0.5433,0.60777,0.99129,0.92082,0.65009,0.9598,0.21422,0.62617,0.6378,0.61453,0.025369,0.448,0.61905,0.15605,0.13013,0.95481,0.60081,0.43969,0.35718,0.47259,0.63185,0.22368,0.46979,0.75286,0.83308,0.53848,0.72164,0.66611,0.050397,0.49644,0.35297,0.71091
1,0.70712,0.11268,0.78055,0.76134,0.67521,0.66846,0.066811,0.19647,0.13722,0.32061,0.7643,0.84394,0.36086,0.22055,0.50366,0.95568,0.60272,0.18481,0.40341,0.15964,0.75494,0.57738,0.83004,0.55083,0.4732,0.082792,0.28729,0.54688,0.054887,0.40844,0.071849,0.42051,0.53349,0.48414,0.017837,0.70904,0.62079,0.21137,0.83238,0.93992,0.82788,0.47564,0.14744,0.69696,0.30456,0.65483,0.26132,0.93608,0.99724,0.54666
1,0.92176,0.52787,0.12894,0.38624,0.71064,0.5331,0.58589,0.32601,0.48281,0.32411,0.56301,0.90412,0.45917,0.86359,0.75688,0.73974,0.24993,0.76184,0.73059,0.11555,0.24544,0.80676,0.52682,0.81869,0.82444,0.42629,0.14062,0.22865,0.65577,0.63354,0.79968,0.033263,0.33188,0.38201,0.25831,0.74231,0.97892,0.18417,0.43588,0.91102,0.76259,0.60941,0.27691,0.13397,0.33596,0.54531,0.78561,0.91335,0.29634,0.30458
1,0.37994,0.056701,0.75251,0.092819,0.60932,0.99378,0.0070689,0.59342,0.92733,0.51313,0.31177,0.45332,0.011767,0.92932,0.92493,0.22234,0.41178,0.90807,0.90329,0.46059,0.92747,0.3269,0.73264,0.7845,0.517,0.68829,0.90328,0.40399,0.32346,0.44792,0.55354,0.32868,0.97136,0.014125,0.060199,0.037493,0.83867,0.38498,0.69599,0.088414,0.65475,0.34944,0.20186,0.19636,0.51046,0.84519,0.34735,0.98501,0.68972,0.24024
1,0.15379,0.95198,0.45075,0.89557,0.85743,0.66227,0.48315,0.53104,0.37578,0.68189,0.0092656,0.63532,0.56877,0.23683,0.32326,0.51118,0.43537,0.35109,0.29002,0.54681,0.17784,0.54936,0.25928,0.7196,0.75364,0.60987,0.46781,0.28243,0.10042,0.48012,0.19252,0.64806,0.73133,0.097288,0.36749,0.39553,0.058111,0.42143,0.71234,0.85544,0.85322,0.82607,0.69522,0.81256,0.268,0.83849,0.66031,0.52973,0.87043,0.29413
1,0.00053663,0.71822,0.7538,0.49625,0.94825,0.85667,0.25868,0.95555,0.07451,0.73815,0.4981,0.66645,0.23696,0.74271,0.56041,0.90445,0.82377,0.47705,0.93674,0.24609,0.2367,0.049899,0.17239,0.49205,0.52297,0.54093,0.33912,0.13165,0.99034,0.49353,0.53795,0.44375,0.051702,0.66071,0.36439,0.54699,0.55175,0.25807,0.20834,0.66532,0.78922,0.87949,0.61506,0.65007,0.12925,0.94875,0.59443,0.051773,0.44779,0.36807
1,0.99348,0.81531,0.92188,0.70792,0.44965,0.45351,0.28794,0.11771,0.37277,0.22762,0.044555,0.29707,0.54665,0.25331,0.67975,0.44955,0.83769,0.72111,0.36798,0.95193,0.093457,0.40708,0.56105,0.23775,0.073235,0.59977,0.58967,0.18546,0.10051,0.3415,0.7446,0.44219,0.16902,0.64461,0.11225,0.57911,0.22297,0.11997,0.94792,0.71842,0.15631,0.37565,0.52088,0.5248,0.95042,0.088862,0.28165,0.18704,0.36134,0.21835
1,0.41206,0.6986,0.58184,0.12497,0.086624,0.657,0.37992,0.10726,0.43418,0.93308,0.10624,0.031231,0.78979,0.36289,0.97919,0.93743,0.46967,0.95526,0.11922,0.96714,0.90607,0.92266,0.4152,0.62558,0.81451,0.49369,0.63851,0.27826,0.8827,0.96246,0.70939,0.31682,0.57795,0.68091,0.6368,0.61518,0.48985,0.21243,0.89506,0.1495,0.67636,0.019052,0.00077963,0.98341,0.23982,0.72674,0.24047,0.64152,0.0025504,0.65077
1,0.50527,0.95409,0.89664,0.2014,0.37874,0.39684,0.101,0.86875,0.75421,0.50203,0.057303,0.16632,0.74671,0.036063,0.83901,0.56036,0.93042,0.61021,0.25823,0.44699,0.48232,0.36968,0.25138,0.53119,0.63174,0.37902,0.50353,0.038301,0.56441,0.28035,0.29753,0.0026184,0.58976,0.30315,0.55598,0.26659,0.14239,0.12241,0.5737,0.20996,0.27268,0.085186,0.24318,0.1625,0.24178,0.92626,0.18199,0.95288,0.85871,0.66626
1,0.817,0.026048,0.42832,0.10477,0.92048,0.18947,0.52067,0.0056744,0.27013,0.36751,0.1972,0.45555,0.57911,0.0094969,0.69967,0.64573,0.1412,0.19678,0.40622,0.0074909,0.35628,0.061315,0.81114,0.89207,0.14157,0.75251,0.48427,0.946,0.76163,0.46044,0.28272,0.057132,0.15347,0.0051762,0.071592,0.60311,0.95648,0.94324,0.72167,0.5721,0.81987,0.27367,0.95255,0.63857,0.29747,0.1916,0.98635,0.49915,0.50543,0.40161
1,0.58734,0.027816,0.51336,0.36486,0.8333,0.93727,0.2241,0.68821,0.036902,0.70654,0.99077,0.93811,0.73302,0.22004,0.37107,0.74162,0.092148,0.040545,0.64434,0.59909,0.47717,0.22834,0.31994,0.84965,0.017624,0.12883,0.79272,0.0067945,0.32872,0.085755,0.15024,0.56866,0.84829,0.23671,0.73665,0.7341,0.53997,0.90944,0.50863,0.41675,0.019385,0.90549,0.93812,0.067876,0.38149,0.026691,0.56585,0.72574,0.17708,0.31023
1,0.33592,0.023365,0.77634,0.18529,0.92753,0.75841,0.48858,0.32346,0.55013,0.7399,0.75138,0.68031,0.093738,0.85544,0.58105,0.79126,0.67317,0.95078,0.93649,0.36081,0.42862,0.72207,0.40448,0.20073,0.21917,0.16603,0.34249,0.3846,0.28311,0.34328,0.20216,0.69944,0.13747,0.45177,0.13475,0.35556,0.88892,0.65384,0.36388,0.98386,0.70546,0.83324,0.69165,0.33493,0.19852,0.45864,0.29429,0.095963,0.8998,0.71935
1,0.89863,0.82161,0.44731,0.72943,0.3118,0.91536,0.48952,0.98625,0.20197,0.040857,0.38895,0.049286,0.65069,0.5736,0.52377,0.18097,0.21695,0.90288,0.72791,0.92987,0.92825,0.93325,0.53117,0.83129,0.28204,0.45166,0.43731,0.5557,0.98426,0.81995,0.29614,0.38733,0.82922,0.1948,0.99993,0.69023,0.16965,0.62305,0.14664,0.4529,0.91656,0.16425,0.22951,0.86841,0.46986,0.16332,0.45437,0.067368,0.21613,0.84388
1,0.85382,0.36629,0.17711,0.74691,0.4552,0.79349,0.75617,0.38924,0.54617,0.40931,0.23027,0.47471,0.57193,0.96279,0.76952,0.28623,0.22246,0.82996,0.58375,0.71763,0.21291,0.40635,0.76496,0.65873,0.95125,0.20268,0.20697,0.39508,0.76091,0.25799,0.69848,0.27472,0.19144,0.40536,0.52884,0.48939,0.72014,0.021323,0.045489,0.93233,0.3079,0.70565,0.98374,0.30375,0.39547,0.37236,0.29192,0.17433,0.40867,0.85795
1,0.12078,0.078238,0.0072097,0.064455,0.39257,0.96619,0.41181,0.52297,0.74983,0.29834,0.17084,0.81556,0.015224,0.59023,0.875,0.51612,0.83851,0.23925,0.036834,0.42532,0.24298,0.43305,0.8983,0.7096,0.29254,0.35072,0.75246,0.77467,0.91035,0.54032,0.081811,0.45412,0.82972,0.38097,0.72149,0.81339,0.8692,0.59052,0.44179,0.72916,0.69201,0.49665,0.36468,0.61146,0.46891,0.13706,0.82142,0.55249,0.90513,0.23774
1,0.45753,0.096183,0.94464,0.46906,0.55073,0.95499,0.60365,0.36839,0.16272,0.87317,0.034292,0.59508,0.37383,0.31703,0.53119,0.037535,0.86883,0.88669,0.60973,0.57149,0.71027,0.53799,0.95966,0.98019,0.25796,0.74934,0.62552,0.22133,0.065748,0.71445,0.77171,0.39409,0.76472,0.65069,0.79277,0.64742,0.71463,0.67517,0.91059,0.80318,0.74792,0.11584,0.54352,0.6696,0.54396,0.85193,0.61343,0.40231,0.083621,0.58772
1,0.72381,0.11291,0.17733,0.16257,0.2543,0.0046864,0.60988,0.9838,0.11547,0.21782,0.58052,0.11653,0.30209,0.98931,0.4254,0.87964,0.42465,0.019159,0.087213,0.41409,0.5022,0.80792,0.52552,0.60756,0.3418,0.97407,0.31167,0.33398,0.92174,0.44282,0.53353,0.12007,0.51682,0.55226,0.26172,0.22516,0.30446,0.23084,0.85581,0.1499,0.71384,0.50493,0.19656,0.89822,0.38075,0.30365,0.67793,0.096305,0.056016,0.097352
1,0.015088,0.0040733,0.78608,0.57389,0.64126,0.77317,0.79858,0.43792,0.37081,0.23368,0.014008,0.57664,0.097144,0.20818,0.45096,0.55641,0.2184,0.034341,0.66852,0.0094173,0.16748,0.082097,0.9765,0.42372,0.53883,0.70014,0.72356,0.082574,0.72338,0.70603,0.46219,0.9969,0.87287,0.16251,0.31184,0.2309,0.15348,0.30917,0.99836,0.033762,0.78443,0.10266,0.094416,0.26312,0.12106,0.65219,0.57773,0.2412,0.31022,0.64034
1,0.41149,0.50326,0.57776,0.90789,0.10766,0.91731,0.20021,0.82046,0.04481,0.51171,0.41201,0.84955,0.4663,0.88221,0.30266,0.59173,0.84662,0.98422,0.53492,0.37659,0.94396,0.96736,0.87052,0.91274,0.23445,0.4239,0.48838,0.79286,0.31799,0.80469,0.78445,0.32417,0.11139,0.19503,0.39071,0.61867,0.61379,0.96869,0.61254,0.4772,0.42201,0.52737,0.76203,0.15775,0.28313,0.36929,0.54778,0.30846,0.70841,0.59088
1,0.097783,0.090492,0.87564,0.9156,0.85198,0.24114,0.021189,0.83654,0.72997,0.5512,0.4121,0.95814,0.8071,0.59772,0.64161,0.59135,0.87757,0.76706,0.47123,0.19444,0.51941,0.049093,0.028987,0.63874,0.38485,0.065443,0.69214,0.37779,0.88481,0.18159,0.83098,0.97056,0.69946,0.95423,0.47393,0.46639,0.080417,0.89173,0.16506,0.82414,0.71402,0.88787,0.20626,0.62062,0.88506,0.2656,0.4382,0.40025,0.93197,0.28499
1,0.0048802,0.35822,0.054739,0.95803,0.42177,0.0050908,0.36295,0.12729,0.53532,0.29964,0.47506,0.073304,0.299,0.33529,0.37496,0.55415,0.44866,0.87708,0.53741,0.61994,0.96002,0.819,0.064619,0.8907,0.050806,0.23363,0.94314,0.40045,0.23721,0.88455,0.83267,0.7069,0.16707,0.070702,0.20349,0.24309,0.52455,0.14336,0.12371,0.63502,0.82202,0.87814,0.59727,0.56133,0.05081,0.40139,0.82986,0.6564,0.97888,0.70238
1,0.51715,0.57427,0.19403,0.91215,0.81774,0.51717,0.83426,0.092801,0.63785,0.96327,0.58437,0.62178,0.38021,0.20221,0.25798,0.067546,0.75385,0.95228,0.40137,0.82697,0.016829,0.44042,0.96426,0.99177,0.97448,0.12935,0.41061,0.70945,0.54101,0.86844,0.18147,0.99515,0.14163,0.11485,0.78037,0.59087,0.44437,0.042142,0.94894,0.87298,0.75981,0.51063,0.69098,0.12657,0.045395,0.2849,0.54811,0.48092,0.13644,0.18992
1,0.81421,0.31935,0.35541,0.079039,0.84287,0.35083,0.78771,0.22709,0.0045011,0.16157,0.71328,0.11344,0.62367,0.44384,0.9823,0.93334,0.51079,0.094534,0.24195,0.070419,0.15059,0.31448,0.47249,0.70794,0.27086,0.99133,0.031057,0.58893,0.57338,0.4999,0.23258,0.2452,0.24153,0.60246,0.47445,0.96221,0.40548,0.85277,0.74997,0.76471,0.23133,0.0945,0.72971,0.55019,0.28433,0.70357,0.41392,0.42406,0.60072,0.018513
1,0.69006,0.88816,0.77901,0.38506,0.78978,0.48572,0.4699,0.89784,0.98806,0.14253,0.31591,0.871,0.0047773,0.38751,0.32447,0.95358,0.1163,0.24176,0.86988,0.5117,0.45114,0.54009,0.68931,0.45951,0.46713,0.96929,0.985,0.84107,0.094819,0.37329,0.29399,0.36124,0.5682,0.31905,0.92525,0.70235,0.76679,0.55945,0.023698,0.46983,0.5081,0.73287,0.059926,0.46711,0.1354,0.98445,0.74889,0.62205,0.45959,0.42583
