16.105,16.406,16.714,17.025,17.336,26.181,27.249,28.407,29.651
14.476,14.804,15.141,15.481,15.821,24.894,25.952,27.086,28.293
4.9435,5.2807,5.6158,5.9452,6.2653,10.991,11.678,12.378,13.089
2.1896,2.4464,2.701,2.9519,3.1979,10.288,11.223,12.246,13.356
5.2378,5.5198,5.8063,6.0946,6.3821,10.857,11.545,12.273,13.038
1.8368,2.0467,2.2617,2.481,2.7038,7.0975,7.7754,8.5234,9.341
9.4769,9.7604,10.049,10.339,10.629,13.386,13.811,14.235,14.655
1.223,1.4407,1.658,1.8745,2.0897,7.3882,8.135,8.958,9.8568
8.909,9.1649,9.4368,9.7219,10.017,14.856,15.621,16.452,17.347
6.0809,6.3587,6.6368,6.9131,7.1854,11.176,11.719,12.279,12.857
10.676,10.983,11.299,11.619,11.94,20.393,21.371,22.422,23.545
5.0689,5.3238,5.5893,5.8628,6.1416,9.8949,10.527,11.203,11.921
7.4713,7.7939,8.1239,8.4571,8.7894,12.943,13.613,14.301,15.006
10.2,10.562,10.926,11.286,11.639,15.191,15.68,16.143,16.575
8.0148,8.2819,8.5612,8.8497,9.1443,14.217,14.949,15.737,16.576
6.6534,6.9345,7.2302,7.537,7.8508,15.726,16.772,17.915,19.152
4.1843,4.4346,4.6825,4.9269,5.1666,13.259,14.23,15.296,16.456
14.764,15.098,15.437,15.777,16.114,21.297,22.011,22.746,23.498
9.5862,9.8867,10.184,10.477,10.762,16.78,17.418,18.079,18.76
10.684,11.014,11.347,11.678,12.003,16.917,17.482,18.047,18.607
14.068,14.332,14.613,14.905,15.206,21.253,22.096,23.013,24.001
12.64,12.987,13.331,13.669,13.996,23.25,24.189,25.175,26.207
15.79,16.145,16.496,16.84,17.173,23.525,24.127,24.722,25.305
8.3035,8.6065,8.9226,9.2477,9.5774,18.062,19.182,20.399,21.712
18.34,18.696,19.06,19.426,19.79,28.616,29.554,30.539,31.565
9.9373,10.284,10.631,10.973,11.306,14.722,15.123,15.49,15.82
10.787,11.135,11.481,11.822,12.152,21.734,22.845,24.031,25.288
10.92,11.196,11.478,11.764,12.05,20.724,21.806,22.991,24.277
13.16,13.517,13.884,14.256,14.627,22.972,23.91,24.895,25.922
8.2843,8.5379,8.8007,9.0704,9.3446,15.524,16.419,17.4,18.464
11.86,12.176,12.495,12.812,13.125,21.78,22.868,24.041,25.297
10.574,10.838,11.109,11.382,11.657,16.692,17.404,18.168,18.981
11.789,12.134,12.473,12.801,13.117,21.236,22.045,22.88,23.741
8.6799,8.9378,9.2071,9.4851,9.769,14.886,15.613,16.398,17.239
10.356,10.601,10.861,11.132,11.413,16.535,17.33,18.2,19.142
