16.565,17.101,17.674,18.678,19.931,25.49,28.152,29.436,30.934
15.665,16.135,17.115,19.843,24.161,27.027,28.488,29.416,30.678
6.2463,6.6054,6.931,8.0604,13.066,15.334,13.484,15.92,16.265
3.2633,3.3967,3.6235,4.1045,5.5421,11.305,12.471,13.819,15.001
6.663,6.9276,7.3188,8.5933,11.382,13.555,14.045,14.536,15.28
2.9934,2.7867,2.9589,3.1749,4.79,8.54,8.1768,8.9092,9.4953
10.539,10.917,11.424,12.782,15.209,16.582,15.608,16.21,16.166
1.9719,2.133,2.1689,2.3361,2.6979,8.3413,8.2793,9.6377,10.038
10.421,10.717,11.115,12.346,13.971,17.379,17.109,17.935,19.322
6.7458,6.9125,7.2663,8.1818,10.627,12.698,12.355,13.273,13.368
12.046,12.511,12.995,13.872,15.98,20.474,22.893,24.608,27.058
6.0622,6.301,6.4949,7.1775,8.9948,11.53,11.087,11.724,13.048
9.0646,9.4247,9.9652,11.355,14.882,17.379,15.893,17.039,18.828
11.506,11.733,12.288,13.746,17.674,19.585,17.517,18.69,19.386
9.5531,9.909,10.534,12.667,15.969,17.441,16.918,17.504,18.811
7.7272,8.0967,8.6304,9.6496,10.923,15.936,17.156,18.672,21.105
5.4837,5.82,6.2484,7.39,8.9051,15.368,16.31,17.334,18.505
15.266,16.019,16.711,19.053,22.939,23.868,23.766,24.436,25.515
11.031,11.315,11.377,11.301,11.889,17.826,18.162,19.564,20.967
11.617,12.157,12.996,15.232,18.554,18.832,19.111,19.748,20.472
15.612,16.073,16.853,18.101,20.299,23.146,23.734,24.742,26.51
13.702,14.379,14.634,15.575,16.999,23.759,25.376,27.101,28.633
16.989,17.552,17.824,18.682,19.899,25.129,25.391,27.107,28.376
9.233,9.7381,10.172,11.321,14.63,19.192,20.075,21.734,24.043
20.615,21.176,21.909,24.043,28.37,30.829,32.892,34.364,36.348
11.279,12.213,13.127,15.433,17.974,18.114,17.323,17.339,18.226
11.417,11.724,12.227,13.258,16.747,22.341,23.523,25.397,27.065
11.759,12.24,12.879,14.395,16.253,21.982,23.861,24.899,25.932
13.561,14.187,14.906,15.926,18.481,22.457,23.9,25.829,28.374
9.511,9.9333,10.741,12.901,16.211,17.925,18.632,19.271,20.434
12.519,13.033,13.48,14.832,17.489,21.282,24.422,26.274,27.422
11.202,11.538,11.879,12.677,13.976,16.966,18.42,18.98,19.828
12.753,13.019,13.713,15.389,19.916,23.414,23.639,24.834,25.656
10.085,10.287,10.77,11.765,13.944,16.529,16.654,17.735,18.835
11.734,12.11,12.734,14.029,15.241,17.906,19.137,19.755,20.924
5.3278,5.7776,6.2729,7.2284,10.922,13.926,14.325,15.695,17.672
9.3688,9.6506,10.051,11.356,15.505,18.424,17.123,18.378,20.217
25.179,26.047,27.063,29.572,33.131,35.283,38.058,38.818,39.811
10.646,11.002,11.609,13.213,19.687,21.029,18.174,19.76,21.467
4.7071,5.4757,6.002,6.872,7.3718,10.324,10.706,11.739,12.822
2.4134,2.8707,3.3199,4.124,4.4545,7.7544,8.6805,8.9955,9.5756
11.977,12.35,12.764,14.029,15.938,19.884,20.513,21.362,22.586
9.534,9.8732,10.372,11.713,16.371,19.742,20.201,22.139,24.857
5.532,5.7804,5.9849,6.8376,8.9211,13.034,13.125,14.117,14.59
15.148,15.721,16.143,17.708,20.408,22.01,22.945,23.664,25.007
4.2637,4.6269,4.8797,5.8708,7.428,11.556,13.199,14.212,15.663
8.0425,8.3328,8.8378,10.268,14.394,18.967,19.84,21.344,22.964
7.2613,7.594,7.827,8.8464,10.132,13.648,15.23,16.026,17.822
6.9812,7.171,7.6688,9.2169,13.624,15.685,14.534,16.621,17.347
6.6015,7.1518,7.7654,9.6144,11.613,11.917,10.49,11.603,12.048
10.605,10.925,11.501,12.567,13.114,18.297,21.225,22.223,23.864
11.51,11.821,12.253,13.939,17.994,21.324,21.859,23.732,24.817
13.01,13.477,14.126,14.903,16.777,18.363,18.504,19.497,21.656
8.9796,9.0702,9.1925,9.5748,9.9974,12.193,11.914,14.897,13.659
3.9235,3.8191,4.0399,4.3152,5.5225,7.8808,7.3863,7.9127,8.3187
3.8557,4.2343,4.5258,5.0754,6.6407,9.7562,10.74,11.423,13.082
16.246,16.746,17.381,18.832,21.913,27.373,29.789,31.414,33.283
11.085,11.623,12.24,13.702,17.968,21.697,22.612,24.133,26.111
14.341,14.87,15.62,17.294,20.088,21.332,22.113,22.749,23.68
4.913,4.9687,5.2445,6.0574,6.6001,8.8191,8.8579,9.5729,9.005
10.509,10.766,11.319,12.262,12.628,13.903,14.049,14.2,14.623
9.4961,9.9731,10.273,10.909,12.268,16.705,18.805,20.193,21.782
13.606,14.096,14.58,15.937,18.912,22.389,22.663,23.709,25.111
13.185,13.464,13.88,14.715,16.557,20.151,22.435,24.595,24.944
