1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1
0.95833,1,0.95833,0.875,0.72917,0.75,0.85417,0.875,0.77083
0.010776,0.015805,0.013649,0.020833,0.045259,0.036638,0.02658,0.02227,0.0064655
0.99979,1,0.99979,0.99938,0.99865,0.99917,0.99952,0.99958,0.99924
0.9654,0.96557,0.9655,0.96575,0.9666,0.96168,0.96128,0.96111,0.96048
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.99964,1,0.99964,0.98042,0.96426,0.93948,0.98222,0.98114,0.97701
0.50017,0.50017,0.50017,0.50017,0.50016,0.50012,0.50013,0.50013,0.50013
0.64145,0.43159,0.75533,2.1321,9.154,6.9751,2.5064,1.3591,2.0354
