14.74,15.596,16.215,17.121,17.626,19.284,26.249,27.132,28.819
14.399,14.996,15.701,17.452,21.534,25.515,27.098,27.994,29.261
4.8743,5.2665,5.4653,6.2246,10.224,13.434,11.789,13.137,13.987
1.9314,2.1611,2.3612,2.7059,3.6426,8.508,10.518,11.831,13.003
5.3058,5.6451,5.9521,6.9898,9.5736,12.04,12.507,13.085,13.68
1.8301,1.8062,1.9261,2.1745,2.5476,6.3347,6.8822,7.527,8.1544
9.1832,9.6311,10.11,11.13,13.18,15.319,14.074,14.338,14.415
1.0171,1.1235,1.1831,1.2555,0.73686,5.4381,6.6609,7.6878,8.6256
8.9953,9.5031,9.7325,10.691,11.877,15.6,15.457,16.219,17.638
5.7021,5.876,6.2327,6.7321,8.4929,11.81,11.105,11.74,12.067
10.101,10.907,11.309,11.902,13.302,17.122,20.405,22.446,24.493
4.9342,5.2806,5.4386,6.0251,7.4367,10.103,10.017,10.625,11.619
7.62,8.0577,8.4987,9.5379,12.701,15.351,14.113,15.352,16.55
9.7908,10.12,10.59,11.677,15.378,17.476,15.7,16.595,16.968
8.1194,8.5495,8.9404,10.388,13.998,15.684,15.272,16.034,16.965
4.8891,5.7517,6.5434,6.9717,7.7869,13.062,15.141,16.394,17.784
3.9502,4.3026,4.5488,5.2635,5.9895,11.264,14.133,14.876,16.169
13.721,14.681,15.32,17.097,21.076,22.436,22.334,22.83,23.625
9.3008,9.7246,9.7959,9.8279,9.6371,12.61,15.884,17.479,18.912
10.256,10.882,11.567,12.995,15.705,17.128,17.857,18.523,18.896
13.861,14.56,15.136,16.247,17.813,21.192,22.069,23.07,24.615
12.001,12.898,13.215,13.885,14.079,19.099,23.454,24.982,26.737
15.252,15.981,16.248,16.849,16.938,20.535,23.235,24.618,26.093
7.9451,8.5173,8.9565,9.8115,12.012,17.062,18.589,20.102,22.114
18.538,19.422,19.904,21.647,23.113,26.232,30.642,32.062,33.931
8.8959,9.8515,10.712,12.483,15.101,16.139,15.516,15.749,15.603
10.135,10.484,10.95,11.823,14.367,20.376,21.917,23.497,25.152
10.418,11.028,11.572,12.691,14.389,19.158,22.238,22.944,24.19
11.163,12.273,13.165,13.61,15.348,19.937,21.814,23.569,25.268
8.1358,8.7925,9.3548,10.779,13.77,16.103,17.241,17.65,18.885
10.925,11.616,11.995,13.25,15.256,16.277,22.466,23.465,25.056
9.4236,10.119,10.512,11.192,11.946,15.261,16.474,16.975,17.985
11.256,11.687,12.253,13.145,15.593,19.816,21.906,23.015,24.056
8.8952,9.1349,9.4765,10.286,11.279,15.361,15.38,16.349,17.406
10.182,10.87,11.333,12.345,13.2,16.258,17.615,17.897,19.199
3.9587,4.5089,4.888,5.6857,8.3447,11.644,12.853,14.354,15.768
8.0112,8.3725,8.6745,9.7224,13,16.43,15.523,16.762,18.238
22.872,24.283,25.298,27.153,29.726,31.516,36.176,36.532,37.641
