16.571,17.115,17.697,18.636,19.823,24.781,28.199,29.356,30.91
15.588,16.16,17.115,19.549,24.047,27.166,28.5,29.405,30.73
6.2851,6.5118,6.8861,8.0898,12.592,15.775,13.468,17.483,15.955
3.2331,3.389,3.7191,4.083,5.6949,11.344,12.455,13.92,15.046
6.6458,6.9009,7.3266,8.5285,11.395,13.825,13.967,14.614,15.169
3.3965,2.7934,3.004,3.3306,4.7313,8.9098,8.1501,9.1136,9.5448
10.518,10.84,11.389,12.809,15.027,16.57,15.61,17.161,16.406
2.0284,2.1387,2.203,2.3612,2.218,8.2767,8.3777,9.6659,10.296
10.36,10.719,11.086,12.291,13.996,17.737,16.984,18.058,19.408
6.7816,6.8964,7.2711,8.1402,10.518,12.884,12.352,14.274,13.26
11.988,12.426,12.948,13.717,16.463,20.388,22.791,24.654,27.323
6.0256,6.3126,6.5124,7.231,8.8604,11.72,11.058,11.782,13.273
9.0246,9.4371,10.018,11.186,14.604,17.681,15.836,17.239,18.759
11.579,11.745,12.258,13.637,17.623,20,17.64,19.995,19.336
9.5105,9.923,10.491,12.575,16.096,17.833,16.859,17.591,19.052
8.0235,8.069,8.7082,9.6713,10.813,16.155,17.075,20.002,23.373
5.4506,5.9058,6.1489,7.3677,8.9156,15.477,16.251,17.288,18.396
15.234,15.993,16.674,18.897,22.887,24.214,23.773,24.235,25.327
11.018,11.246,11.44,11.429,11.698,17.175,17.933,19.528,21.009
11.581,12.133,13.017,14.817,18.192,18.653,19.2,19.973,20.683
15.546,16.089,16.799,18.019,20.368,23.478,23.679,24.715,26.475
13.69,14.366,14.613,15.634,16.984,22.881,25.371,27.15,28.53
17.048,17.526,17.742,18.756,19.767,24.711,25.224,27.315,28.879
9.1802,9.6707,10.183,11.314,14.445,19.678,20.063,21.904,24.829
20.714,21.305,21.971,24.075,27.263,30.081,32.627,34.366,36.477
11.163,12.129,13.198,15.232,17.519,18.215,17.411,17.41,18.273
11.466,11.703,12.26,13.387,16.57,22.418,23.485,25.592,26.96
11.702,12.18,12.878,14.441,16.215,21.413,23.867,24.985,25.886
13.36,14.212,15.012,15.79,18.5,22.698,24.024,26.538,30.385
9.4823,10.049,10.858,12.763,16.124,18.183,18.712,19.286,20.458
12.455,13.026,13.429,14.885,17.652,20.618,24.517,27.163,27.313
11.133,11.545,11.96,12.614,14.048,16.906,18.55,18.902,19.88
12.796,13.015,13.811,15.173,18.875,23.037,23.589,24.867,25.656
10.168,10.295,10.795,11.754,14.003,16.783,16.619,18.417,18.892
11.643,12.152,12.791,13.98,15.065,17.935,19.017,19.611,20.83
5.3515,5.733,6.2658,7.3642,10.4,14.363,14.359,15.72,17.672
9.3634,9.7537,10.035,11.346,15.305,18.774,17.016,18.463,20.163
25.088,25.951,27.094,29.465,32.966,33.878,38.227,38.844,39.731
10.877,10.925,11.485,13.361,19.42,21.568,17.988,20.365,20.903
4.6385,5.476,6.0625,6.8526,7.156,10.485,10.663,12.665,14.555
2.3322,2.9229,3.3591,4.117,4.2425,7.3639,8.768,8.7868,9.5816
11.923,12.305,12.733,13.968,15.926,20.004,20.434,21.442,22.629
9.87,9.8466,10.3,12.029,16.223,20.203,20.132,22.55,25.069
5.5207,5.7343,5.9246,6.7873,8.9406,13.109,13.131,14.853,14.637
15.117,15.63,16.078,17.672,20.437,22.302,22.923,23.444,24.798
4.258,4.5623,4.8977,5.7891,7.5865,11.545,13.154,14.171,15.685
8.0462,8.3111,8.91,10.09,14.547,19.735,19.815,21.39,22.84
7.147,7.5774,7.8113,8.7967,10.079,13.727,15.17,15.953,18.818
7.0291,7.2027,7.5464,9.2539,13.585,16.005,14.492,18.036,17.249
6.5088,7.1731,7.7984,9.2338,11.674,11.804,10.455,13.407,13.94
10.435,10.957,11.59,12.593,13.084,17.215,21.108,22.27,23.879
11.767,11.758,12.149,13.978,17.883,21.65,21.779,24.416,24.623
13.033,13.564,14.176,14.907,16.784,18.059,18.412,19.941,23.579
9.3805,9.0201,9.129,9.6149,9.9575,11.712,11.851,16.329,14.716
3.9269,3.8853,4.0385,4.2036,5.7752,8.0624,7.4699,8.1444,8.4573
3.836,4.1204,4.5944,5.105,6.6434,10.101,10.699,11.41,13.122
16.222,16.726,17.352,18.739,22.003,27.1,29.79,31.382,33.374
11.067,11.665,12.339,13.752,17.626,22.165,22.587,24.249,26.08
14.288,14.818,15.56,17.096,20.079,21.19,22.184,22.887,24.173
5.0006,4.9632,5.2395,6.075,6.605,8.8132,8.9111,10.023,9.0783
10.386,10.841,11.386,12.292,12.613,13.8,14.109,14.169,14.626
9.5269,9.9619,10.266,10.983,12.25,16.541,18.826,20.005,21.79
13.602,14.106,14.536,15.979,18.767,22.441,22.627,23.77,25.047
13.314,13.37,13.804,14.82,16.549,20.308,22.559,26.109,25.019
5.3768,5.4877,5.749,6.2065,7.671,11.203,11.621,12.543,14.048
11.978,12.543,13.372,16.136,20.268,21.51,21.54,21.713,22.575
15.954,16.301,16.791,18.264,19.933,22.422,23.798,24.442,25.364
9.4451,10.046,10.994,12.576,16.511,20.999,22.664,24.913,25.774
11.679,11.885,12.592,13.99,16.789,20.704,21.118,21.989,22.957
8.6778,8.9319,8.9836,9.5907,11.99,14.532,14.749,16.01,17.583
6.3356,6.8089,7.1723,8.2498,9.9405,13.628,15.788,16.473,17.84
11.518,11.929,12.708,14.912,17.826,19.614,20.075,20.482,20.925
7.4924,7.8948,8.0964,9.1633,11.034,14.511,15.591,16.394,17.79
10.118,10.672,11.164,12.149,14.004,15.717,13.535,13.881,14.497
6.2682,6.7552,7.4204,7.9053,9.2251,13.299,14.519,15.609,20.173
8.8358,8.9073,9.466,10.264,11.92,14.742,13.112,15.354,14.111
7.8656,8.1599,8.6171,9.9079,14.103,15.928,13.122,16.439,15.161
11.442,11.857,12.323,13.701,16.415,19.234,19.42,20.24,21.793
2.3984,2.7224,2.9673,4.0267,5.8413,7.6089,7.3549,7.4558,7.9442
5.8781,5.764,5.9688,6.3628,10.64,16.138,15.27,16.479,18.375
13.031,13.586,14.684,17.6,23.619,24.596,25.1,25.745,26.876
7.785,7.6675,7.8995,8.2835,9.5447,14.081,13.681,15.219,15.571
8.6569,8.9869,9.8376,11.678,14.509,15.352,15.228,16.149,16.033
11.062,11.312,11.728,12.472,13.554,15.286,15.507,17.148,17.807
21.115,21.92,22.191,23.865,26.271,28.55,29.235,31.005,32.557
11.112,11.473,12.539,14.991,20.922,23.539,24.99,25.567,26.598
13.055,13.363,13.781,14.521,16.453,22.347,23.549,25.122,26.034
12.475,12.481,13.164,14.1,17.296,23.811,24.613,26.19,27.255
9.2877,9.6056,10.045,11.317,12.752,13.432,12.293,13.5,12.752
14.984,15.468,15.942,16.98,18.866,23.943,25.673,26.868,28.317
26.29,27.288,28.108,29.326,31.262,32.588,36.101,37.029,37.991
16.261,16.866,17.697,19.594,21.185,23.606,24.757,25.173,26.11
14.613,14.982,15.395,16.987,20.123,24.998,26.895,28.526,30.44
10.002,10.489,11.059,11.881,13.938,18.746,20.826,21.925,24.009
20.002,20.594,21.299,23.187,25.616,29.78,32.32,33.529,35.441
17.148,17.504,17.688,18.691,20.569,27.084,30.458,32.539,35.208
18.571,19.399,20.117,21.723,24.03,26.12,28.316,29.206,30.368
24.536,25.627,26.521,28.075,30.012,29.36,30.247,30.12,30.201
19.94,20.721,20.984,21.989,23.403,27.594,31.174,32.766,34.621
8.7069,9.0693,9.3853,9.9364,10.353,12.977,12.904,13.351,14.381
5.202,5.3254,5.6052,5.968,6.3097,8.169,8.7556,9.1574,9.7243
12.016,12.012,12.34,13.739,16.971,21.292,20.325,22.415,23.665
15.832,16.25,17.249,19.237,23.168,24.063,23.827,24.62,25.112
8.1343,8.3556,8.6458,9.3662,11.229,15.557,15.596,16.526,17.601
17.763,18.257,19.19,20.561,22.323,24.163,24.003,24.908,25.621
8.5382,8.85,9.1849,10.306,11.362,15.137,16.055,16.765,18.177
8.8331,8.8885,9.3593,10.104,12.315,14.719,13.725,14.48,14.649
14.107,14.516,15.058,16.443,18.228,19.312,18.622,19.469,20.002
5.355,5.7437,6.5626,7.4025,10.172,12.399,9.4856,11.229,12.639
12.16,12.769,13.653,15.519,17.548,17.607,18.199,18.728,19.68
6.5266,6.7804,7.0013,7.7645,9.3275,14.838,14.455,15.576,16.718
14.123,14.59,14.743,15.163,16.233,20.405,21.986,23.493,25.576
2.8041,3.0845,3.4954,4.0326,5.4177,7.6833,6.0472,8.1052,7.2412
7.5908,8.0164,8.5646,10.856,15.893,18.715,19.004,20.167,21.383
5.283,5.701,5.9299,6.6884,8.5233,10.261,8.8529,9.6879,10.302
11.074,11.384,11.787,12.731,13.955,18.09,18.31,19.11,20.222
12.595,12.973,13.649,16.05,21.695,24.385,24.86,27.815,28.345
9.2094,9.0596,9.6225,10.672,13.15,14.275,13.337,15.744,13.915
